Topic,Count,Name,Representation,Representative_Docs
9,71,9_こそそ考述べま形訂正けけ事態本当参議院外交委員会衆議院委員会御迷惑掛け遺憾ふ思っござ_平成二十八年四月るま市起ま女性殺害遺棄事件ま省外務省米側様々レベル協議中ござ補償ま被害者側プライバシー関わる現時点詳細答差控ふ思_省新情報米側得関係自治体伝ど適切説明考り_痛ま事故起まっござけど本件機飛行安全性周辺自治体住民方々関係ど大事問題含ふ考るござま岸大臣始めま省方々質問思,"['こそそ考述べま形訂正けけ事態本当参議院外交委員会衆議院委員会御迷惑掛け遺憾ふ思っござ', '平成二十八年四月るま市起ま女性殺害遺棄事件ま省外務省米側様々レベル協議中ござ補償ま被害者側プライバシー関わる現時点詳細答差控ふ思', '省新情報米側得関係自治体伝ど適切説明考り', '痛ま事故起まっござけど本件機飛行安全性周辺自治体住民方々関係ど大事問題含ふ考るござま岸大臣始めま省方々質問思', '特措法成立前準備始め恐く国会紛糾まる思', '稲田国務大臣今答弁申上げま大変重要報道ござ陸上離独立性高立場徹底調査行わ重要考り', '稲田国務大臣度不十分思っまく統幕陸上当該部隊破棄不開示意見要意見聞意見ござ', '繰り返答弁大変恐縮当時時点イラク日報確認至っそ状況ござまイラク日報不存在旨答弁次第まそっ国会内対応適切っ小野寺大臣わび申上げ委員会本日わび申上げござ', '講演あく政務一環行っ際発言省地元説明内容異見解示受け止め地元混乱まっ深く反省ござ', '講演あく政務一環行わござま際発言省地元説明内容異見解示受け取地元混乱まっ深く反省り']","['○国務大臣（林芳正君）大臣答弁り反撃能力現在検討中ござ周辺国等反応含め政府答差控思一般論今御議論前提申上げジレンマ常々頭置け', 'こそ今回事件あく海保件くり他山石けく省・大臣ど対応ま聞け思っり', 'ま穀田委員御指摘中隠蔽っゃまけど省・一切隠蔽りま御理解思']"
10,71,10_よ省_あじめ土佐清水分屯基地必要展開基盤整備移動式警戒管制レーダー迅速継続的展開可能り我国体制一層強化る考り_新大綱ま統合機動力構築事態推移応じ訓練演習戦略的実施部隊機動的展開含む対処態勢迅速構築事態深刻化防止実効的対処行り民間大規模迅速輸送力確保極め重要考り_考ま駐屯地性質上早急二方向出入りる整備御支援思,"['よ省', 'あじめ土佐清水分屯基地必要展開基盤整備移動式警戒管制レーダー迅速継続的展開可能り我国体制一層強化る考り', '新大綱ま統合機動力構築事態推移応じ訓練演習戦略的実施部隊機動的展開含む対処態勢迅速構築事態深刻化防止実効的対処行り民間大規模迅速輸送力確保極め重要考り', '考ま駐屯地性質上早急二方向出入りる整備御支援思', '警察消防等連携対応る考り', '観点馬毛島訓練拠点緊急時活動拠点整備我国上極め重要課題', '浜田国務大臣同盟国同志国等協力強化際相互厳格情報保全体制下適切情報協力必要不可欠考り', '省現下厳情勢踏まイージス艦日本海ｐａｃ３部隊函館中国', '省ｆ35ｂ岩国配備環境レビュー実施求める現時点考りま', '省現時点今御指摘装備品保有検討りま']","['○国務大臣（浜田靖一君）一般論武力攻撃事態至っ場合省・主る任務武力攻撃排除行警察消防関係省庁連携被害状況確認人命救助住民避難支援等国民保護係る措置実施る考り', 'よ省・各種訓練実施含め関係機関更る連携強化努め国内テロ等緊急事態対応万全期まり思っり', 'よ省・当然情報管理細心注意払る事態国民生命財産守るべく万全体制取る観点引続情報収集警戒監視含む必要対応万全期まり']"
11,69,11_あく助ける側けりま感染助ける側まっ思_問題ま政府懇談会議論待ち考り_費聖域化こっ指摘決そ思っ_費増そじゃ,"['あく助ける側けりま感染助ける側まっ思', '問題ま政府懇談会議論待ち考り', '費聖域化こっ指摘決そ思っ', '費増そじゃ', '紛事実日本本当', '省る限りっりっまり思', '逆立場恐く日本ヘリコプター状況完全撃ち落じゃ普通思', '間こる自身思っね', '随分前留学時代入口意図能力随分議論記憶るござ', '際まざま環境考慮入議論重要考']","['る事態ま省・先生っゃる万全備行国民生命財産守り抜まり考り', 'ど国民知る権利っり応る省・改善取り組く思っり', 'どち件省・っり注視ふ思っござ']"
12,67,12_浜田靖一君_小野寺五典君_衆参両院情報監視審査会勧告特定秘密保護法施行以降初め省深刻受け止めり_自衛官本人不適切発言認めり自衛官含む省職員,"['浜田靖一君', '小野寺五典君', '衆参両院情報監視審査会勧告特定秘密保護法施行以降初め省深刻受け止めり', '自衛官本人不適切発言認めり自衛官含む省職員', '国務大臣', '自衛官退職後民間人行行動活動個人思想信条基づくま大臣逐一コメント性質認識り', '自身政務官務め様々ヒアリング等意見交換ま自衛官独特り文化根底思っり', '現時点省', '自衛官退職後民間人行行動個人思想信条基づく大臣逐一コメント性質認識る', '繰り返り当時沖縄局本件対応対応内容適切っ考り']","['自衛官本人不適切発言認めり自衛官含む省職員', '衆参両院情報監視審査会勧告特定秘密保護法施行以降初め省深刻受け止めり', '○小野寺国務大臣今回・省日報問題大変重責任省・感じり']"
13,63,13_ど常々考沖縄皆様過重負担掛け日米関係必要性東アジア全体環境大変重要意味持ふ思っり_省こ米空軍判断問題考米軍対オスプレイ飛行停止求める考りま_省ｆ35ａ運用当っ安全性確保当然考り空自機体ブロック３ｆ導入際運用支障く安全性問題っり確認まり思っ_省ｍｖ22オスプレイ運用米側当該合意遵守安全性確保地元影響最小限どめる努め承知り引続当該合意遵守ど米側間必要協議行っく考り,"['ど常々考沖縄皆様過重負担掛け日米関係必要性東アジア全体環境大変重要意味持ふ思っり', '省こ米空軍判断問題考米軍対オスプレイ飛行停止求める考りま', '省ｆ35ａ運用当っ安全性確保当然考り空自機体ブロック３ｆ導入際運用支障く安全性問題っり確認まり思っ', '省ｍｖ22オスプレイ運用米側当該合意遵守安全性確保地元影響最小限どめる努め承知り引続当該合意遵守ど米側間必要協議行っく考り', '米側省安全確保万全期す強く求めまり考', '省米軍機飛行際安全確保大前提認識り引続米側対安全管理徹底万全期す地元皆様与る影響最小限どめる求めまり思', '省ｆ35ｂ訓練場所方法米軍運用わる承知りま今後同機配備後運用状況踏ま住民苦情等場合米軍問合わ申入行必要応じ騒音調査行ど適切対応まり考り', '省米側航空機運用関安全面最大限配慮行っまり', '省米側対引続安全面最大限配慮求める地元方々与る影響最小限どめる求めまり思', '米側航空機運用当っ安全飛行確保努める航空機騒音規制措置係る日米合同委員会合意遵守徹底要請りま引続省連携米側地元方々与る影響最小限どめる配慮求めまり考り']","['ま省ま米軍機飛行際安全確保大前提強く認識り', 'よ省ま米軍運用際安全確保大前提認識下必要応じ米側対安全対策説明求めるど地元皆様不安払拭すべく引続日米協力まり考り', '一方従来米国訓練行っ承知り目的あく自身練度維持向上規模在日米軍大くく米国滞在期間一時的我国義務負っ駐留在日米軍同列論じる考方ござ訓練けふわけござ米国訓練行員法的地位定める日米地位協定同様協定締結すべ考方今申上げ米軍相手国滞在目的性格違わけけどそ違踏ま省・ニーズど勘案十分検討くべ検討値そ課題ふ認識り']"
14,63,14_改めるべ隠蔽体質責任改善考り_改めるべ体質責任改善考り_稲田国務大臣直轄監察本部徹底的調査上省_改めるべ隠蔽体質責任改善まり考り,"['改めるべ隠蔽体質責任改善考り', '改めるべ体質責任改善考り', '稲田国務大臣直轄監察本部徹底的調査上省', '改めるべ隠蔽体質責任改善まり考り', '大臣直轄監察本部徹底的調査上省', '陸上離独立性高立場徹底調査行わ重要考元検事長長現役検事勤務大臣直轄監察本部特別監察実施指示陸上実施全面的協力ふ答弁ま陸幕長指示そ答弁ふ記憶り', '陸上ね省全体ね徹底的解明上改善く責任考り', '陸上ま本件特別監察実施全面的協力指示出ござ今後るけ早く監察結果報告求めまりふ考ござ', '省隠蔽体質責任改善まり考り', 'こそ今回全事実関係徹底的調査上委員っゃる']","['こそ今回全事実関係徹底的調査上委員っゃる・省隠蔽体質……（後藤（祐）委員「陸上」呼ぶ）陸上ね省全体ね徹底的解明上改善く責任考り', '大臣直轄監察本部徹底的調査上省・改めるべ隠蔽体質責任改善考り', '大臣直轄監察本部徹底的調査上省・改めるべ隠蔽体質責任改善考り']"
15,61,15_経済成長伴税収増目指すべ御指摘常々経済財政申上げりま経済立直す重要結果見込み以上税収伸び決算剰余金反映力強化財源活用るり_あゆる行財政改革努力尽く将来わっ維持強化く力安定的支るっり財源確保る最大限努力思っ_木村大臣政務官ま利払費財務省各年度予算編成過程検討る省利払費費与る影響ど現時点予断御理解く_法人対象外ど経済配慮内容,"['経済成長伴税収増目指すべ御指摘常々経済財政申上げりま経済立直す重要結果見込み以上税収伸び決算剰余金反映力強化財源活用るり', 'あゆる行財政改革努力尽く将来わっ維持強化く力安定的支るっり財源確保る最大限努力思っ', '木村大臣政務官ま利払費財務省各年度予算編成過程検討る省利払費費与る影響ど現時点予断御理解く', '法人対象外ど経済配慮内容', '本来我国係る負担相応十分代替措置助成等措置講じるべふ思', '省直接負担費用装備品安定的製造必要経費支払政府負担適切', '本来我国係る負担相応十分代替措置助成等措置講じけけ考', '税外収入等力強化資金枠組み中集める財源確保様々努力積み重ねるま最初点御党考方基本的一致思', '結果見込み以上税収伸び決算剰余金反映力強化財源活用るるこ考り', '行政無駄非効率排除あゆる行財政改革努力尽くす将来わっ維持強化く力安定的支るっり財源確保る最大限取り組まり考り']","['経済成長伴税収増目指すべ御指摘常々経済財政申上げりま経済立直す重要結果見込み以上税収伸び決算剰余金反映力強化財源活用るり', '経済成長伴税収増目指すべ御指摘常々経済財政申上げりま経済立直す重要結果見込み以上税収伸び決算剰余金反映力強化財源活用るり', '上力強化財源決算剰余金活用申上げ直近十年間平均一・四兆円程度踏ま財政法上公債又借入金償還財源充るべ二分一除く残り二分一〇・七兆円程度活用見込額見込予備費計画的意図的膨ま等前提力強化財源考わけま']"
16,57,16_岸田文雄君_内閣総理大臣_そそ我国武力攻撃発生事態原発規制水準云々話く我国自身問題認識_岸田国務大臣ま今我国置環境アジア太平洋地域戦略環境大変厳一層厳くこ現状感じ,"['岸田文雄君', '内閣総理大臣', 'そそ我国武力攻撃発生事態原発規制水準云々話く我国自身問題認識', '岸田国務大臣ま今我国置環境アジア太平洋地域戦略環境大変厳一層厳くこ現状感じ', '日米首脳会談議論行まそそ我国費我国主体的決める', '政策通じ国民命暮守る外交政策我国自身力強化拡大抑止含む日米体制三大変重要取組認識', '河野国務大臣昨年大規模災害派遣見気候変動省', '日本周辺環境非常厳中一月重要考り', '我国環境一段厳増す中ま行べ国民命暮守る必要具体的現実的議論積み上げく考', '河野国務大臣日本取り巻く環境一層厳増す中日米同盟抑止力極め重要']","['○内閣総理大臣（岸田文雄君）ま急速変化環境極超音速滑空兵器始めミサイル技術進化政治立場国民命暮守けけ当然責務思っ', '○内閣総理大臣（岸田文雄君）今世界ど国一国自分国完全守り切る考取っりま', '○内閣総理大臣（岸田文雄君）我国外交・政策通じ国民命暮守る外交政策我国自身力強化拡大抑止含む日米体制三大変重要取組認識']"
17,50,17_こっ考方基づ省調査設計速着手ど一日早普天間飛行場返還実現向け取り組み行わ考り_辺野古移設普天間飛行場全面返還るるわけ省普天間飛行場一日早返還昨年末最高裁判決従っ移設事業着実進めまり考り_小野寺国務大臣我省まざま基地力整備検討下地島空港屋良覚書ど承知り沖縄県考大変重要思っり_辺野古移設米軍抑止力沖縄負担軽減両立唯一解決策省関係法令基づ辺野古移設向け工事引続っり進めく考ござ,"['こっ考方基づ省調査設計速着手ど一日早普天間飛行場返還実現向け取り組み行わ考り', '辺野古移設普天間飛行場全面返還るるわけ省普天間飛行場一日早返還昨年末最高裁判決従っ移設事業着実進めまり考り', '小野寺国務大臣我省まざま基地力整備検討下地島空港屋良覚書ど承知り沖縄県考大変重要思っり', '辺野古移設米軍抑止力沖縄負担軽減両立唯一解決策省関係法令基づ辺野古移設向け工事引続っり進めく考ござ', '御指摘南西諸島港湾喫水課題飛行場限課題多様港湾空港使用る努めく必要', '我国取り巻く環境一層厳増す中辺野古移設米軍抑止力維持同時原点普天間危険性一刻早除去図る唯一解決策先述べござ', '政府ま十月陸上饗庭野演習場日米共同訓練ｍｖ22オスプレイ使用実現第一歩ま引続ま沖縄負担軽減沖縄県外飛行訓練行可能性っり検討考', '昨年七月二十四日沖縄県提訴普天間飛行場代替施設建設事業係る岩礁破砕等行為差止め訴訟先週十三日那覇地裁ま沖縄県請求却下承知り省普天間飛行場一日早全面返還実現作業安全十分留意上関係法令基づ自然環境住民生活環境最大限配慮辺野古移設向け工事進めまり思っり', '普天間飛行場世界最危険普天間飛行場危険除く日本観点唯一解決策辺野古辺野古建設考り', '普天間飛行場日米安保体制支る基盤非常重要施設一方市街地真中位置米軍機航空機騒音周辺住民方々多大御負担掛け認識り']","['例ロードマップ示るり在沖縄海兵隊グアム移転続沖縄残る施設・区域統合後相当規模土地返還可能りけど海兵隊グアム移転趣旨内容み土地部隊配置現時点考りま', '省北部訓練場過半約四千ヘクタール返還地元国頭村東村返還跡地有効活用策国立公園指定世界自然遺産登録目指す早期返還要望り沖縄行っ際国頭村東村村長会返還御理解返還沖縄県内米軍施設・区域面積約二割減少沖縄負担軽減資る踏ま一日早返還実現向け移設工事着実進め進捗状況鑑み年内返還目指進めまり引続地元皆様御理解考り', '省ま今後沖縄負担軽減取り組む一日早普天間飛行場返還キャンプ・シュワブ移設向け引続全力取り組まけ考ござ']"
18,47,18_こ判示承知り_行使認めるべ個人的見解っ持っ本書考方賛成_わ国平和安全維持目的達ふわ方式又手段限り国際情勢実情即応適当認める選ぶる_一方一考方我国安全重大影響及ぼす場合等限定的場合行使従来政府憲法解釈言必要最低限中含まる考方研究こりま,"['こ判示承知り', '行使認めるべ個人的見解っ持っ本書考方賛成', 'わ国平和安全維持目的達ふわ方式又手段限り国際情勢実情即応適当認める選ぶる', '一方一考方我国安全重大影響及ぼす場合等限定的場合行使従来政府憲法解釈言必要最低限中含まる考方研究こりま', 'よ政府憲法上我国保持得る力自衛必要最小限度けりま具体的限度時々国際情勢科学技術等諸条件左右る相対的面有考', '唯一必言る絶対言る先制攻撃今申上げま行使違け国際法上明思', '趣旨先申上げま国際法上解釈要請又同意求めるこっ考方沿っ述べ考り', '論理当める実際必要る議論中当時認め個別的自衛権けま', '国際法上根拠る場合国連安保理決議採択根拠集団る場合変わふ考り', '国際法上根拠る場合国連安保理決議採択根拠集団的る場合全く変わ考り']","['多く国々行使範囲比べ極め限定的今事例中こ限定的形判断確認事例存在申上げり', '○岸田国務大臣今議論中身我国安全重大影響及ぼす可能性限定的場合行使ま我国従来認め必要最低限範囲内含まるどこっ議論行わ承知り', '」判示「わ国平和安全維持目的達ふわ方式又手段限り国際情勢実情即応適当認める選ぶる」こ判示承知り']"
19,45,19_本件情報公開対応不適切国民皆様省_情報公開姿勢疑念抱内部情報流出わ報道相次省_事実関係踏まる今般イラク日報等めぐる事案省_シビリアンコントロール機能認識りシビリアンコントロール反問題っ考り,"['本件情報公開対応不適切国民皆様省', '情報公開姿勢疑念抱内部情報流出わ報道相次省', '事実関係踏まる今般イラク日報等めぐる事案省', 'シビリアンコントロール機能認識りシビリアンコントロール反問題っ考り', '踏ま今般事案通じ省', '同時こ当時国会議員資料要求情報公開請求等不適切対応り省適切対外説明責任果す機会損わめ認識り', '施設庁めぐる事件初めく不正根深改め遺憾念強く', '組織大臣指示適切応シビリアンコントロール関わりね重大問題行政文書管理情報公開関隊員不適切事務処理否定認識り', '組織大臣指示適切応シビリアンコントロールわりね重大問題行政文書管理情報公開関隊員不適切事務処理否定認識り', '組織大臣指示適切応るっ明シビリアンコントロール関わりね重大問題認識り']","['事実関係踏まる今般イラク日報等めぐる事案省・組織大臣指示適切応シビリアンコントロールわりね重大問題行政文書管理情報公開関隊員不適切事務処理否定認識り', '本件情報公開対応不適切国民皆様省・情報公開姿勢疑念抱内部情報流出わ報道相次省・ガバナンス信頼損結果国内外現場任務当る隊員士気低下ね点極め重大深刻考り', '本件情報公開対応不適切国民皆様省・情報公開姿勢疑念抱内部情報流出わ報道相次省・ガバナンス信頼損結果国内外現場任務当る隊員士気低下ね点極め重大深刻考り今般特別監察結果省・っ大変厳く反省すべ受け止めり']"
20,45,20_こっ所要日英間見込まる今般法等改正必要規定整備行考_結果調査利用規制事前届出対象る違生じ適切手続評価上リスク違応じ合理的取扱違憲法上平等原則反考り_委員御指摘海上保安庁法第二十五条法第八十条点申上げる日本こ法律どべ議論場合海上保安庁法第二十五条法っり事態エスカレートく業務遂行観点重要規定認識_隊友会関係法第六十一条定める政治的行為制限抵触事例承知り引続員政治的行為制限遵守周知徹底まり,"['こっ所要日英間見込まる今般法等改正必要規定整備行考', '結果調査利用規制事前届出対象る違生じ適切手続評価上リスク違応じ合理的取扱違憲法上平等原則反考り', '委員御指摘海上保安庁法第二十五条法第八十条点申上げる日本こ法律どべ議論場合海上保安庁法第二十五条法っり事態エスカレートく業務遂行観点重要規定認識', '隊友会関係法第六十一条定める政治的行為制限抵触事例承知り引続員政治的行為制限遵守周知徹底まり', '小野寺国務大臣今り秘密通常役所言わゆる省秘違ま非常国防上重要公文書管理法第三条定める', '該当整理思っり', '小野寺国務大臣財政法上解釈ま省答立場ま財政法第二十九条予算作成後生じ事由基づ緊要経費支出政府補正予算作成る旨定め承知り', '庁職員給与等法律第二十二条中入っるわけ点少検討必要思よね', '情報接調査行考ま', '所掌事務遂行必要調査研究']","['他方警戒監視活動省所掌事務規定省設置法第四条第一項第十八号基づ実施省・る場合る地域警戒監視行省所掌事務遂行必要範囲否観点決めるべふ考り', '○小野寺国務大臣今り秘密通常役所言わゆる省秘違ま非常国防上重要公文書管理法第三条定める「特別定め」該当整理思っり', '根拠ござアセット活用実施検討活動情報収集ま省設置法第四条第一項第十八号規定「所掌事務遂行必要調査研究」実施考り']"
21,44,21_枠組み下今後国民理解得る我国厳財政状況我国取り巻く環境等各種要素推移応じ日本側適切負担在り方不断検討まり_こ我国費増額方針法支配基づく国際秩序堅持く重要考りまｇ７広島サミット意義我国費増額方針相反ふ考り_政府現下厳環境在日米軍円滑効果的運用支る在日米軍駐留経費負担ｈｎｓ引続重要認識我国厳財政状況踏ま主張すべ主張米側協議行ま_るｈｎｓ水準我国厳財政状況我国取り巻く厳環境等総合的勘案我国主張すべ主張米側協議結果日米意見一致,"['枠組み下今後国民理解得る我国厳財政状況我国取り巻く環境等各種要素推移応じ日本側適切負担在り方不断検討まり', 'こ我国費増額方針法支配基づく国際秩序堅持く重要考りまｇ７広島サミット意義我国費増額方針相反ふ考り', '政府現下厳環境在日米軍円滑効果的運用支る在日米軍駐留経費負担ｈｎｓ引続重要認識我国厳財政状況踏ま主張すべ主張米側協議行ま', 'るｈｎｓ水準我国厳財政状況我国取り巻く厳環境等総合的勘案我国主張すべ主張米側協議結果日米意見一致', 'そ発想立ちま我国負担規模在日米軍円滑効果的運用支る日米同盟抑止力対処力強化同盟強靱化予算引続重要点踏ま我国厳財政状況我国取り巻く環境等各種要素総合的考慮主体的判断ござ', '我国厳財政状況踏まる当然あわ北朝鮮始め現下厳在日米軍活動支るｈｎｓ不可欠ど総合的勘案米国協議次第', '一方我国取り巻く厳状況以外為替様々条件加味上我国負担考くこっっり考方整理米側協議け考', '上在日米軍駐留経費負担将来在り方り国民理解得る内容り我国厳財政状況環境加今委員話ま在日米軍再編推移雇用安定こっ要素っり考慮対象入適切対応まり考り', '岸田国務大臣在日米軍駐留経費負担問題そそ交渉当ま我国取り巻く環境厳増中在日米軍円滑効果的運用支る在日米軍駐留経費負担ｈｎｓ引続重要認識一方委員御指摘日本厳財政状況考国民理解得るけ点念頭主張すべ主張米軍側協議', 'ｈｎｓ考る当まま厳環境中日米同盟支る在日米軍重要性鑑み円滑効果的運用支るこ予算重要念頭置御指摘財政円高円安為替状況我国予算そっ総合的勘案くべ思']","['○国務大臣（林芳正君）今交渉全体在日米軍円滑効果的運用支る加ま含む日米同盟抑止力対処力一層効果的強化く資厳財政状況踏まめり張り付け経費負担合意得るこふ考り', '枠組み下今後国民理解得る我国厳財政状況我国取り巻く環境等各種要素推移応じ日本側適切負担在り方不断検討まり', '枠組み下今後国民理解得る我国厳財政状況我国取り巻く環境等各種要素推移応じ日本側適切負担在り方不断検討まり']"
