Topic,Count,Name,Representation,Representative_Docs
59,16,59_ゼロ多数国民世論ま老朽ど許強く申上げ思_今力行政取り巻く中委員会存在ど形皆見り非常認識違_考方既事故大ゆく思_総理口避難計画く進ま言一歩前進思廃止筋思,"['ゼロ多数国民世論ま老朽ど許強く申上げ思', '今力行政取り巻く中委員会存在ど形皆見り非常認識違', '考方既事故大ゆく思', '総理口避難計画く進ま言一歩前進思廃止筋思', '着実一環終る重要今大臣御答弁ま風評影響正直話避け思', '状態ど国民理解得るょ', '推進確政治的立場ま少く審査急け', '我党中変言人よ力関', '回帰極め重大思', '動大丈夫国民信頼根本揺状況思']","['今日本輸出すべ思', '動大丈夫国民信頼根本揺状況思', 'ゼロ多数国民世論ま老朽ど許強く申上げ思']"
60,16,60_っりょ申上げ両翼安全規制賠償枠組み事故万一起こっ賠償生活再建地域再建枠組み整わけ前提整わ_よ稼働ざ万一事故起こっ賠償枠組み基本的見直_ま事故他事故見異質危険_そ事故認識認識大く変わっくる,"['っりょ申上げ両翼安全規制賠償枠組み事故万一起こっ賠償生活再建地域再建枠組み整わけ前提整わ', 'よ稼働ざ万一事故起こっ賠償枠組み基本的見直', 'ま事故他事故見異質危険', 'そ事故認識認識大く変わっくる', 'そっ含めまま事故災害完全収束終わっ災害', 'こ重大問題一年間ほっ事故けどま再点検アメリカ申入', 'ま先見事故対応', 'ま過去例事故全く考慮', '一び力事故起本当取り返収束先見事態陥る実感', 'ま事故事故見異質危険']","['ま事故他事故見異質危険', 'っ事故収束オンサイト事故収束日本語じゃ思', '政府力事業者わゆる「安全神話」陥り十分過酷事故対応悲惨事態防ぐっ深反省一時放念']"
61,16,61_国民安全安心確保製品安全情報分析悪質商法消費者保護体制強化力発電所等安全対策強化まり_力発電引続力発電安全万全尽くす観点事業者安全性向上ど促_第二力発電所周辺自治体同意前提明確位置づける非常大事必要考_本調査最新知見反映地震地質構造等技術的調査評価実施ベトナム力発電所高安全性確保意義考り,"['国民安全安心確保製品安全情報分析悪質商法消費者保護体制強化力発電所等安全対策強化まり', '力発電引続力発電安全万全尽くす観点事業者安全性向上ど促', '第二力発電所周辺自治体同意前提明確位置づける非常大事必要考', '本調査最新知見反映地震地質構造等技術的調査評価実施ベトナム力発電所高安全性確保意義考り', '定期検査停止中力発電所再起動安全性確保大前提', '力防災体制充実強化存在核燃料限り稼働否わ地域住民安心安全観点重要', '力発電所安全性確保上テロど対応重要必要性認識', '力発電所安全対策移り思', '力発電所再開安全確認大前提地元関係皆確認く前提', '力利用安全確保第一上国民理解力発電所立地地域住民信頼関係構築不可欠']","['国民安全安心確保製品安全情報分析悪質商法消費者保護体制強化力発電所等安全対策強化まり', '力発電引続力発電安全万全尽くす観点事業者安全性向上ど促', '力発電引続力発電安全万全尽くす観点事業者安全性向上ど促']"
62,16,62_内閣総理大臣_菅義偉君_菅直人君_力政策推進国社会的責任重わけ,"['内閣総理大臣', '菅義偉君', '菅直人君', '力政策推進国社会的責任重わけ', 'エネルギー政策力政策本当日本将来日本社会将来大く左右課題最終的ろろ選択国民自身手選択るべ思っり', '小渕国務大臣震災前まり絶対安全安全神話思', '安全神話決別政策ゃ当然ふ思っ', '菅内閣総理大臣力国策歴代政府取り組政策課題今回事故国責任大変大思っり', '力政策国意味挙げ推進政策課題今回国自身り大責任考り', '今御指摘力政策国策進め政府国責任免る思っり']","['○内閣総理大臣（菅義偉君）安全神話決別政策ゃ当然ふ思っ', '○内閣総理大臣（菅義偉君）資源乏我国気候変動問題電気料金上昇こ考ゼロ最適政策実現極め厳考', '○内閣総理大臣（菅義偉君）資源乏我国気候変動問題電気料金上昇ど考るゼロ最適政策実現る極め厳思っ']"
63,15,63_事故加害企業東電汚染者負担原則棚上げり方容認見地質問_今回賠償機構案東電事故賠償八力事業者負担ござけど将来事故く現在起こっまっ事故負担他民間企業求める根拠ょ_賠償不十分声除染費用東電求めるじゃく国負担こ事故起こ東電国姿勢問わる一番問題思_総理福島事故賠償含めるコスト幾るわりま,"['事故加害企業東電汚染者負担原則棚上げり方容認見地質問', '今回賠償機構案東電事故賠償八力事業者負担ござけど将来事故く現在起こっまっ事故負担他民間企業求める根拠ょ', '賠償不十分声除染費用東電求めるじゃく国負担こ事故起こ東電国姿勢問わる一番問題思', '総理福島事故賠償含めるコスト幾るわりま', '次力発電所力事業不良債権今見り東京電力福島第一事故処理見危険費用り不良債権明白', '機構法案ま常々言っ東電国一体取り組む組織形ふ理解', '機構大体力賠償機関責任負わ自体全く異質二並べ気経産省中先出東電委員会略称る', '本来国政策始まっ力政策東電事故わ被害者側自己負担っ', '最後事故ま収束安全対策補償く国東電財源負担方未解決', '更言事故炉コスト賠償保険料形取るどる']","['最後事故ま収束安全対策補償く国東電財源負担方未解決', '今度原賠・機構法案ま常々言っ東電国一体取り組む組織形ふ理解', '先まけど原賠・機構大体力賠償機関責任負わ自体全く異質二並べ気経産省中先出東電委員会略称る']"
64,15,64_こそ二年余り国会超党派行っ必要法律制度整備国会事故調設置初め福島事故原因究明現在審査中災害対策基本法改正案曲りりそ趣旨一定盛り込ま_ゼロ基本法案公文書管理法案農業者戸別所得法案児童相談所緊急強化法案ど審議よ自民党_野党提出国力被害者早期救済法案現在東京電力進め仮払動生被害者救済加速ど最効果的観点国会よく御議論考り_衆議院先申上げ政府出力損害賠償支援機構法案野党仮払法案共審議る良形与野党合意得る望ま期待り,"['こそ二年余り国会超党派行っ必要法律制度整備国会事故調設置初め福島事故原因究明現在審査中災害対策基本法改正案曲りりそ趣旨一定盛り込ま', 'ゼロ基本法案公文書管理法案農業者戸別所得法案児童相談所緊急強化法案ど審議よ自民党', '野党提出国力被害者早期救済法案現在東京電力進め仮払動生被害者救済加速ど最効果的観点国会よく御議論考り', '衆議院先申上げ政府出力損害賠償支援機構法案野党仮払法案共審議る良形与野党合意得る望ま期待り', '菅内閣総理大臣御指摘支援機構法案五野党提出仮払法案相対法案く事故被害者賠償迅速適切行法案考りまぜひ両法案修正上両方早く成立思っり', '答弁整理福島県内全っり県民感情考違判断必要法改正全基可能性大得る', '極め疑問感じりち力損害賠償支援機構法案審議当っ点指摘最終的反対ま', '柏崎刈羽成り立新総特新総特具体化図る本法案結果後押法案ざる得', '政府提案爆弾被爆者特別措置法律改正案給付改善ど一定前進認めけど他年金関係法案同様実施時期後退図っ賛成ま', '御党自由民主党力事故被害者緊急措置法提出よく承知り']","['風評被害事故修正協議民主党自民党公明党理事間協議十分風評被害意識ま', '答弁整理福島県内全っり県民感情考違判断必要法改正全基可能性大得る', '力損害賠償制度定め法案閣議決定ま法案まざま重要論点法案ま国民的議論本当必要法案思']"
65,15,65_そ中力安全けけけどスリーｅワンｓ確保世界一安全力政策今後勇気持っ進めく我国行く末っ大事思_り国挙げ力開発こ国家プロジェクトる日本国力国益守る絶対必要思っりぜひよろく願思_国力政策方方針示必要制度整備行責任っり果けふ考_同時国策力政策進め政府意味まる劣同様責任ち東電そ賠償責任果そ考政府行動考ま,"['そ中力安全けけけどスリーｅワンｓ確保世界一安全力政策今後勇気持っ進めく我国行く末っ大事思', 'り国挙げ力開発こ国家プロジェクトる日本国力国益守る絶対必要思っりぜひよろく願思', '国力政策方方針示必要制度整備行責任っり果けふ考', '同時国策力政策進め政府意味まる劣同様責任ち東電そ賠償責任果そ考政府行動考ま', '危機管理けど冷却危険認識今全国民持っ危機感ふ思', '力頼ざる得けど国民的合意得る力不信漠然不信克服努力け', '力進める当っ大事安全信頼確立大事', '力国民信頼得くま国ち国民向っ力重要性必要性発信け思ござ', '先繰り返り海洋汚染ま国際社会中先進国矜持持っ向合決意持見過ご課題思っ', '今取組けど検証後けけそちっ情報国際社会共有くま力安全向上る思']","['先繰り返り海洋汚染ま国際社会中先進国矜持持っ向合決意持見過ご課題思っ', 'わ国際知識ネットワーク頭脳循環日本脱落顕著わけ背景一り言語壁英語壁思わけこ事故含め関わる教訓知見世界共有く国信頼性向上り評価る思', '一方ドイツ脱踏み切っ国けどエネルギー政策中心生こ国々く中教訓知見踏ま協力ほ言わる協力るま国際的力安全向上るふ考り']"
66,14,66_万一力発電所事故対応備終わり完璧ま_東京電力福島第一力発電所事故教訓り万一力発電所事故対応備終わり完璧ま_福島第一力発電所事故選挙区_福島力発電所事故終わっ,"['万一力発電所事故対応備終わり完璧ま', '東京電力福島第一力発電所事故教訓り万一力発電所事故対応備終わり完璧ま', '福島第一力発電所事故選挙区', '福島力発電所事故終わっ', '力発電所事故大変重思っり', '今力安全委員会諮問機関万一力発電所事故起場合直接力発電所ストップ思', 'り今回事故伴っ世界力発電見直方向今動状況見くるわけ', 'こ事故日本体験今回福島第一力発電所事故防ぎ得っ根本的原因', '', '']","['万一力発電所事故対応備終わり完璧ま', '万一力発電所事故対応備終わり完璧ま', '万一力発電所事故対応備終わり完璧ま']"
67,14,67_要援護者初め住民安全確保る計画よく口思っぱりめる決断すべじゃ_次質問わる東海第二方式安全協定り安全高める地域住民安心高めるアプローチ具体的アプローチ画期的アプローチろふ思_推進住民思想調査手す行っ点ま推進_大切作業実態三者っり協力情報共有っく最肝要考り,"['要援護者初め住民安全確保る計画よく口思っぱりめる決断すべじゃ', '次質問わる東海第二方式安全協定り安全高める地域住民安心高めるアプローチ具体的アプローチ画期的アプローチろふ思', '推進住民思想調査手す行っ点ま推進', '大切作業実態三者っり協力情報共有っく最肝要考り', '効果的地域方理解ける力関連施設立地理解下スムース安全大前提確保くろろ知恵絞っふ思っり', '力開発進める当っま第一安全性確保最重点推進くべわけ同時本当力安全力安全性国民実情よく知っ面極め重要考点ょ', '力災害対策本部長そ責任感じまそ関係者間情報連絡ちっ把握る体制まり考り', '例ｉａｅａ安全基準強化活用促進安全評価ミッション拡充ｉａｅａ登録制度まり国どっ分野貢献るこっ事故あじめ登録こね力安全当局間連携強化先申上げ力安全関連条約強化こ提案ま今ま先生御指摘物事前進めゃけろ考り', '事故被害者支援検討当っ未来担子供ち安心安全っり守っく観点大変重要考り', '一月避難所生活ま先見例関係長引く可能性そろろ思っり知事御指摘人着目仕組みど']","['力災害対策本部長そ責任感じまそ関係者間情報連絡ちっ把握る体制まり考り', '大切作業実態三者っり協力情報共有っく最肝要考り', '力開発進める当っま第一安全性確保最重点推進くべわけ同時本当力安全力安全性国民実情よく知っ面極め重要考点ょ']"
68,14,68_逆そふ最後最後電力事業者力事業者判断ふる心配わけ少く今東電常務認識力事業者認識そっ三十キロ圏自治体ち了解限り言わ大変大一問題大発言受けめ思_経営上ｊｒ北海道責任負っ株主責任点り翻っ機構国国責任東京電力事例再度申上げ恐縮けど大変重中力行政行わ民営化本州三社リニア話極め建設的部分思残念大変厳三島経営状況ぜひ国責任重く受けめ株主責任重く受けめ願申上げ_現在ぞ会社一般負担金出合っけど結局金東電賠償方回っ現状ござ技術面人的資産申請体制ね八万ページ十万ページ言わる申請出事故補償対応ど考状況全国十一電力会社ぞ別々保有運転我国政策考る上本当合理的ふ疑問持ち始め_災害時電源車み当然持ち出るわけけどそ含めああ努力見こそ本当意味供給力確保策努力尽く見る思そ点ふわ努力十分行わまま立地自治体方願不信感除去ょ需要家節電協力得率直思わけ,"['逆そふ最後最後電力事業者力事業者判断ふる心配わけ少く今東電常務認識力事業者認識そっ三十キロ圏自治体ち了解限り言わ大変大一問題大発言受けめ思', '経営上ｊｒ北海道責任負っ株主責任点り翻っ機構国国責任東京電力事例再度申上げ恐縮けど大変重中力行政行わ民営化本州三社リニア話極め建設的部分思残念大変厳三島経営状況ぜひ国責任重く受けめ株主責任重く受けめ願申上げ', '現在ぞ会社一般負担金出合っけど結局金東電賠償方回っ現状ござ技術面人的資産申請体制ね八万ページ十万ページ言わる申請出事故補償対応ど考状況全国十一電力会社ぞ別々保有運転我国政策考る上本当合理的ふ疑問持ち始め', '災害時電源車み当然持ち出るわけけどそ含めああ努力見こそ本当意味供給力確保策努力尽く見る思そ点ふわ努力十分行わまま立地自治体方願不信感除去ょ需要家節電協力得率直思わけ', '国けどちろ力損害けけど損害賠償事業者無限責任ま予測可能性そ高く正直低力事業自体続ける難くる若く事業責任事後国幾補填く結果りね力損害国責任関責任明確化図るべ思けどょ', '十年っこそ賠償け済ま問題出ぜひ復興庁認識新ど解決策簡単例り申上げり個別事業者民間方東電間賠償解決問題くけど全国入る難思少く地方公共団体東電間こパブリック同士問題復興庁一緒入っ三者める形く東電事故消滅時効延長', '公共事業的性格持仕事そそ賠償一環行っわ事故被害者仕事大く変るる組織性格根本的変わる事故被害者住民当然要求軽じ住民不信広るりね指摘思', '上広っ補償わゆる事業者どけ責任資力払る次議論くるわけ先来申上げり賠償額非常大くり賠償対象者非常多くる考る最終的賠償法十六条力事業者賠償責任果場合国最終支援想定るっりっくよろょ', '一義的責任り東電側わけけどこ問題機会ちま一度こエネルギー問題りわけ力考け思っ', '一義的東京電力言方り決国責任免く例補償問題どま事業者東電一義的責任持意味申上げ力政策全体今回事故ぜ防ぎ得っり国責任持っ徹底的解明日本場合世界同じ事故二度発生そ全力国取り組まけ思っりまま連帯責任考り']","['経営上ＪＲ北海道責任負っ株主責任点り翻っ機構国国責任東京電力事例再度申上げ恐縮けど大変重中力行政行わ民営化本州三社リニア話極め建設的部分思残念大変厳三島経営状況ぜひ国責任重く受けめ株主責任重く受けめ願申上げ', '一義的責任り東電側わけけどこ問題機会ちま一度こエネルギー問題りわけ力考け思っ', '逆そふ最後最後電力事業者力事業者判断ふる心配わけ少く今東電常務認識力事業者認識そっ三十キロ圏自治体ち了解限り言わ大変大一問題大発言受けめ思']"
69,13,69_ｃｏ2排出削減当っ物すごパワー持っ例ろ思_ｃｏ2ちろ排出中ｃｏ2削減起源太陽光風力力発電事故力頼社会くっこ本当同じ土俵論じろ疑問常持ち話り_電力システム改革極め重要思っ一方ど再エネど国エネルギー未来る_資料再エネ導入主力る太陽光風力力比較中極め再エネ導入後ろ向ミスリーディング招ね資料問題意識持っり,"['ｃｏ2排出削減当っ物すごパワー持っ例ろ思', 'ｃｏ2ちろ排出中ｃｏ2削減起源太陽光風力力発電事故力頼社会くっこ本当同じ土俵論じろ疑問常持ち話り', '電力システム改革極め重要思っ一方ど再エネど国エネルギー未来る', '資料再エネ導入主力る太陽光風力力比較中極め再エネ導入後ろ向ミスリーディング招ね資料問題意識持っり', '菅内閣総理大臣クリーンエネルギーろろ考方わゆる化石燃料エネルギー力エネルギー入例太陽風力バイオ水力そクリーンエネルギー多分議論そイメージ申上げ思', '数字ちょっ入っけど力運転期間延長事業用太陽光比較思', '将来日本エネルギー情勢考徹底省エネ新エネルギー開発行っり力頼ざる得必然ござま', '今水素話く出りまけどっ根づ話り事故県内エネルギー全部再エネ新エネ賄福島県っり地域地産地消資金循環思', 'エネルギーミックスまま今力全く動状況再エネく入っくる国際的ｃｏ2排出量削減問題どろろ状況見決めく思っ', 'エシカル消費観点地産地消脱気候変動止め様々消費者大事思っ視点見る事業者ねっるろふ思ね']","['ＣＯ2排出削減当っ物すごパワー持っ例ろ思', 'そ開発途上国どふ電気エネルギー供給問題力発電導入無理あろ', '将来日本エネルギー情勢考徹底省エネ新エネルギー開発行っり力頼ざる得必然ござま']"
70,13,70_二十四年度予算中事故災害対応く予算付り先来指摘テロ対応自衛隊新必要くるふ思_二十四年度予算見る事故災害予算付りけどまま不十分思_訓練り今回自民党議論中自衛隊法八十一条二警護出動大規模テロ行わる被害防止特別必要場合下令対象中自衛隊警護出動新警備加るべ御指摘ど存じ上げり_萩生田国務大臣力比率達成必要二十五二十八基中審査現段階進未申請含ま得る思,"['二十四年度予算中事故災害対応く予算付り先来指摘テロ対応自衛隊新必要くるふ思', '二十四年度予算見る事故災害予算付りけどまま不十分思', '訓練り今回自民党議論中自衛隊法八十一条二警護出動大規模テロ行わる被害防止特別必要場合下令対象中自衛隊警護出動新警備加るべ御指摘ど存じ上げり', '萩生田国務大臣力比率達成必要二十五二十八基中審査現段階進未申請含ま得る思', '汚染水対策福島復興最重要課題一ろふ思っり今安倍内閣新三本矢打ち出りま一本矢強経済くる経産省経産大臣課一大責務使命あろふ理解り', '斉藤政務次官江渡委員御指摘り力防災上国地方自治体事業者三者責務明確上連携図っく非常重要考り', '委員長退席理事川上義博君着席', '去る四月二十七日内閣委員会経済産業委員会連合審査会自身指摘申上げけど政府東日本大震災事故対応会議数余り多く国民国会議員わりく状況組織図機密性二判こ機密性二漏国民権利侵害る行政事務遂行支障及ぼす情報そ扱限り国民国会議員理解得こっ話思', '力規制委員会二〇二〇年見解書先言及りコンクリート構造物等劣化問題けどこ起こるわけまこ規制く非常重要思', '力安全確保現行法令基づく力安全']","['力安全確保現行法令基づく力安全・保安院安全性確認け国民住民方々十分理解得言難認識り', '今職務使命ま福島第一・汚染水対策福島復興最重要課題一ろふ思っり今安倍内閣新三本矢打ち出りま一本矢強経済くる経産省経産大臣課一大責務使命あろふ理解り', '〔委員長退席理事川上義博君着席〕九月野田内閣発足まけど一川御指摘りま震災復興事故闘日本経済再生最重要課題位置付けり先来御議論ござ復興四次わる補正予算成立ま執行っりく同時今御審議平成二十四年度予算三・八兆円復興係る事業予算措置設けりこっり対応復興庁等々新組織制度くっまフル稼働スピードアップく大事思']"
71,13,71_福島県民心情考る他同列扱困難認識り_他方福島県民心情考る他同列扱困難認識り_福島県民心情考他同列扱困難認識ござよ事業者地元方々声尊重く重要考ござ_福島県民心情考る他同列扱困難認識りま事業者地元方々声尊重く重要考り,"['福島県民心情考る他同列扱困難認識り', '他方福島県民心情考る他同列扱困難認識り', '福島県民心情考他同列扱困難認識ござよ事業者地元方々声尊重く重要考ござ', '福島県民心情考る他同列扱困難認識りま事業者地元方々声尊重く重要考り', '福島県民心情考る他同列扱困難認識ござま先答まけどよ事業者地元方々声尊重く重要思っござ', '多く方々被災避難余儀く福島現状鑑み県民声真摯向合必要趣旨他同列扱申上げござ', '同列扱言っ他県よ個々扱ま', '力分野ｇｘ並び並称くり切り離考く必要ふ思', '先委員御指摘ござけど他同列扱困難認識ござ', '他方福島県民心情考る他同列扱困難認識示ござ']","['福島県民心情考る他同列扱困難認識り', '福島県民心情考る他同列扱困難認識り', '福島県民心情考る他同列扱困難認識り']"
72,12,72_川内関ま力規制委員会必要安全性確保確認関進めふ考_厳正審査力規制庁ひ力規制委員会皆様方疑惑見解聞思_力規制庁自身核セキュリティー取組認識薄_力安全基盤機構答弁整合性ふ思,"['川内関ま力規制委員会必要安全性確保確認関進めふ考', '厳正審査力規制庁ひ力規制委員会皆様方疑惑見解聞思', '力規制庁自身核セキュリティー取組認識薄', '力安全基盤機構答弁整合性ふ思', '本当公平性独立性本来力規制委員会立場こ団体規格使矛盾面ど', '力基本法浜岡動す保安院力安全委員会安全性チェック今回停止要請関保安院力安全委員会検討形跡全くけど一体議論', '保安院力安全委員会行っクロスチェック解析力規制委員会事業者解析まま妥当判断こそ事故前大後退り', '今回力安全庁設置関ゃょ', '一方力発電関力規制委員会安全性確保関進めまり', 'そ力安全委員会要思']","['力基本法浜岡動す保安院力安全委員会安全性チェック今回停止要請関保安院力安全委員会検討形跡全くけど一体議論', '力規制庁自身核セキュリティー取組認識薄', '力安全・保安院力安全委員会行っクロスチェック解析力規制委員会事業者解析まま妥当判断こそ事故前大後退り']"
73,12,73_力利用在り方政策判断まり利用在り方っま在り方政策判断関規制委員会意見述べるべ事柄り思_井上副大臣力規制行政進めく中科学的技術的知見持職員擁ｊｎｅｓ機能専門性力規制委員会活用く非常重大課題認識り_御指摘り力規制委員会定める指針等範囲内裁量的逸脱拡大範囲限定るべ考り_委員長委員専門的知見基づ中立公正立場独立職権行使力規制委員会設置,"['力利用在り方政策判断まり利用在り方っま在り方政策判断関規制委員会意見述べるべ事柄り思', '井上副大臣力規制行政進めく中科学的技術的知見持職員擁ｊｎｅｓ機能専門性力規制委員会活用く非常重大課題認識り', '御指摘り力規制委員会定める指針等範囲内裁量的逸脱拡大範囲限定るべ考り', '委員長委員専門的知見基づ中立公正立場独立職権行使力規制委員会設置', '国会答弁中立法政策すわち力利用国意思立法政策在り方決めるべ規制委員会け一義的決める趣旨ま', '力規制委員会設置法第一条目的中', '文言わけけど力規制委員会力発電所利用安全確保確立国際的基準踏まる求め理解よろょ', '先般ｉａｅａ提出報告書記述り力安全', '保安院経済産業省独立含め責任体制明確化等図る重要考り', '件ど総括力規制委員会規制機関業務行正当性わる思']","['○野田内閣総理大臣力規制委員会設置法第一条改正力基本法第二条等「我国安全保障」文言規定趣旨ま参議院環境委員会法案審議等踏ま設置法力規制委員会力安全規制核セキュリティー核不拡散保障措置業務一元的担観点規定理解り', '○逢坂委員最後法律けど力規制委員会設置法第一条「目的」中「確立国際的基準踏ま」文言わけけど力規制委員会力発電所利用安全確保確立国際的基準踏まる求め理解よろょ', '力規制委員会設置法第一条目的中「一行政組織力利用推進規制両方機能担生る問題解消」明記「委員長委員専門的知見基づ中立公正立場独立職権行使力規制委員会設置」ふわけま田中委員長ぜひ立場厳格立っ国会対応思ょ']"
74,12,74_第二り人員中人ち応援態勢入る確実思_改め実態見みる七年後オリンピック開催事故起施設ど思東京オリンピック複雑思受けめ県民数多事実_少く今時点事故収束後営農再開る国責任持っっくるど皆不安メッセージ発受け取こ思よ_同時福島事故関本当高緊張感持っ当けけ状況継続り,"['第二り人員中人ち応援態勢入る確実思', '改め実態見みる七年後オリンピック開催事故起施設ど思東京オリンピック複雑思受けめ県民数多事実', '少く今時点事故収束後営農再開る国責任持っっくるど皆不安メッセージ発受け取こ思よ', '同時福島事故関本当高緊張感持っ当けけ状況継続り', '今み状況到底地元東海第二裁判堪得る避難計画作っ動く思よ', 'り今国民皆こけけ与野党超ど震災復興軌道乗ける事故収束向っち位置づけるる確信責任果け考り', 'ま福島力事故収束りまそ当然急けりま', 'まく福島四十年長闘思こそ除染問題大変厳認識りそ意味ぜひフィンランド事案大日本国民学く必要僣越思っり', 'そ意味今回福島事故りそ考けぐ重大事故思多く国民皆そ大心配持思', 'そ中先申上げまり力事故収束進む中明確今後見通打ち出思っり']","['り今国民皆こけけ与野党超ど震災復興軌道乗ける事故収束向っち位置づけるる確信責任果け考り', 'まく福島四十年長闘思こそ除染問題大変厳認識りそ意味ぜひフィンランド事案大日本国民学く必要僣越思っり', 'そ意味今回福島事故りそ考けぐ重大事故思多く国民皆そ大心配持思']"
75,11,75_ぜ一番大切初動同行方例松本防災大臣ぜ問題所管海江田経産担当大臣じゃ_まこっエネルギー政策力政策進め国事業者東電責任一端ふ思っり_西村経済産業大臣伺ｇｘ担当大臣ふっゃるけど力基本法改正長わっ力政策基本関わる_若林健太君っぱり力政策基本経産省所管経産大臣っり全体グリップ大切思,"['ぜ一番大切初動同行方例松本防災大臣ぜ問題所管海江田経産担当大臣じゃ', 'まこっエネルギー政策力政策進め国事業者東電責任一端ふ思っり', '西村経済産業大臣伺ｇｘ担当大臣ふっゃるけど力基本法改正長わっ力政策基本関わる', '若林健太君っぱり力政策基本経産省所管経産大臣っり全体グリップ大切思', '野田内閣総理大臣力安全規制空白くっけふ考り', '甘利国務大臣問題政府そ国全体問題申上げ始まるく既始まっ使用済み燃料既避け通', '甘利国務大臣力平和利用進めく中どバックエンド問題避け通課題', '岡田克也君', '大臣選挙区伊方存在大臣力防災担当大臣関連極め深ふ思', '大臣こまエネルギー大臣所管まま経済安保思ね']","['○国務大臣（甘利明君）京都会議時代力地球環境保全ＣＯ２関極め有効っ主張ど枠組み入ま', '○国務大臣（今村雅弘君）まこっエネルギー政策力政策進め国事業者東電責任一端ふ思っり', '○国務大臣（岡田克也君）力空母認め立場ろろ議論受け入るござま']"
76,11,76_失わ信頼取り戻す内閣一丸事故収束被災者支援邁進改め誓_震災事故対処一生懸命頑張っ若職員める_政府力災害被災地域復興向け引続全力取り組まり_政府全力挙げ事故収束取り組まり,"['失わ信頼取り戻す内閣一丸事故収束被災者支援邁進改め誓', '震災事故対処一生懸命頑張っ若職員める', '政府力災害被災地域復興向け引続全力取り組まり', '政府全力挙げ事故収束取り組まり', '復興力事故収束向け全力挙げる我内閣責務考り', '御指摘被災者被害者救済被災地復旧復興問題当然国政最重要課題全力取り組り', '失わ信頼取り戻す内閣一丸事故収束被災者支援邁進改め誓申上げ', '今後復興庁中心事故戦福島再生具体化くど復興向け政府一丸取り組まり', '今ま震災復旧復興対策対策最優先すべ', '一日早事故収束被災地復興全力取り組む総理職責ふ思']","['ま復旧・復興力事故収束向け全力挙げる我内閣責務考り', '失わ信頼取り戻す内閣一丸事故収束被災者支援邁進改め誓', '失わ信頼取り戻す内閣一丸事故収束被災者支援邁進改め誓']"
77,11,77_力安全_保安院どち力推進役所経産省中矛盾経産大臣了解上ｉａｅａ政府報告書中切り離す方向提示_議論段階今御指摘ま例力安全_保安院人移っまわけ思,"['力安全', '保安院どち力推進役所経産省中矛盾経産大臣了解上ｉａｅａ政府報告書中切り離す方向提示', '議論段階今御指摘ま例力安全', '保安院人移っまわけ思', '保安院どち力推進経産省中安全性チェックこ形問題あろｉａｅａ政府出報告書中申上げま', '保安院経産省エネルギー庁一部行政的位置付け力安全委員会独立性高委員会けど内閣府所管そ形まど当然議論対象ろ考り', '保安院けじゃく経済産業省自体関係委員会りああ問題通じ力安全', '保安院けじゃく経済産業省自体信頼揺そ意識け思', '中どち産業政策進めく経産省中意味安全含めチェック力安全', '一部有識者体制ど検討中聞けど輸出推進立場経産省どり安全確認実務担審査透明性担保るこ問題出くる']","['○林国務大臣今般力規制委員会指摘そそ「じゅ」個別プロジェクト日本力研究開発機構管理体制ふ思っり', '力安全・保安院けじゃく経済産業省自体関係委員会りああ問題通じ力安全・保安院けじゃく経済産業省自体信頼揺そ意識け思', '力安全・保安院どち力推進役所経産省中矛盾経産大臣了解上ＩＡＥＡ政府報告書中切り離す方向提示']"
