Topic,Count,Name,Representation,Representative_Docs
54,13,54_今回東京電力柏崎刈羽免震重要棟耐震性係る審査対応関ま批判招く事態引起こ大変遺憾感じまりわけ福島事故起こ事業者東京電力安全審査正確十分説明過去企業文化決別地元方々丁寧説明含め国民信頼取り戻すべく努力極め重要ふ考り_力平和利用先頭立っ進め者今回事故極め遺憾思同時国民深く陳謝_福島ま今回事故直接大御迷惑掛け状況中地元福島県復興計画中県内力発電所全求める旨決定公表わけござ大変重く受け止め踏ま対応まり思っり_率直申上げ御指摘他被災県比べ少理由事故不正確情報風評被害大変遺憾,"['今回東京電力柏崎刈羽免震重要棟耐震性係る審査対応関ま批判招く事態引起こ大変遺憾感じまりわけ福島事故起こ事業者東京電力安全審査正確十分説明過去企業文化決別地元方々丁寧説明含め国民信頼取り戻すべく努力極め重要ふ考り', '力平和利用先頭立っ進め者今回事故極め遺憾思同時国民深く陳謝', '福島ま今回事故直接大御迷惑掛け状況中地元福島県復興計画中県内力発電所全求める旨決定公表わけござ大変重く受け止め踏ま対応まり思っり', '率直申上げ御指摘他被災県比べ少理由事故不正確情報風評被害大変遺憾', '点ろ議論り政府ろ議論政府力政策推進伴社会的責任被災者皆様心わび申上げ思', '炉建屋地震影響丁寧把握大変重要認識持っり', '汚染水対策関係者取組認識今回法改正後今回', '汚染水対策貢献考本当感謝申上げ思', '汚染水対策世界前例困難事業現場作業員方々ちろ国内外多く関係者方々御尽力進め場借りま全関係者改め敬意表次第', '本当被害遭わ地元方々率直接触中東京電力並び政府不信感大変強率直感じ中今回力災害多く被害者皆様時効関不安根強く抱枝野委員御指摘り考り']","['福島ま今回事故直接大御迷惑掛け状況中地元福島県復興計画中県内力発電所全求める旨決定公表わけござ大変重く受け止め踏ま対応まり思っり', '国内外様々学識者こ・汚染水対策貢献考本当感謝申上げ思', '最後・汚染水対策関係者取組認識今回法改正後今回・汚染水対策世界前例困難事業現場作業員方々ちろ国内外多く関係者方々御尽力進め場借りま全関係者改め敬意表次第']"
55,13,55_福島力災害被災地域本格的復興再生向け今後中長期的対応く必要_被災地心ケア等被災者支援課題残り福島力災害復興再生今後中長期的対応必要_福島力災害被災地域復興再生中長期的対応必要ふ思っり_福島力災害復興再生向け中長期的対応重要課題,"['福島力災害被災地域本格的復興再生向け今後中長期的対応く必要', '被災地心ケア等被災者支援課題残り福島力災害復興再生今後中長期的対応必要', '福島力災害被災地域復興再生中長期的対応必要ふ思っり', '福島力災害復興再生向け中長期的対応重要課題', '福島力災害復興中長期的課題対応必要先申上げり', '力災害被災地域復興状況応じ多様ニーズめ細く対応今後中長期的取り組む必要', '力災害被災地域復興再生中長期的対応必要当然思っり', '力災害地域本格的復興再生向け地域実情特殊性踏ま今後中長期的対応く重要考り', '', '']","['福島力災害被災地域本格的復興再生向け今後中長期的対応く必要', '福島力災害被災地域本格的復興再生向け今後中長期的対応く必要', '福島力災害被災地域本格的復興再生向け今後中長期的対応く必要']"
56,13,56_福島第一事故反省教訓踏ま関係者一丸安全性高める努力継続的行っく大切考り_松原委員今後円滑事故起こ教訓安全対策着実実施ど力めぐる第一線人材技術継承図る極め重要_早急対応力利用安全確保強固国民不安取り除く政治使命思っり_我国国内今回事故踏ま徹底安全性検証進める国際的ｉａｅａ安全基準等係る議論積極的貢献ど安全面取組強化世界力安全向上げく重要考り,"['福島第一事故反省教訓踏ま関係者一丸安全性高める努力継続的行っく大切考り', '松原委員今後円滑事故起こ教訓安全対策着実実施ど力めぐる第一線人材技術継承図る極め重要', '早急対応力利用安全確保強固国民不安取り除く政治使命思っり', '我国国内今回事故踏ま徹底安全性検証進める国際的ｉａｅａ安全基準等係る議論積極的貢献ど安全面取組強化世界力安全向上げく重要考り', '実際具体的協力進める当っ力安全面取組一層強化けけ考ござ', '協定受け実際具体的協力進める当っ力安全面取組一層強化必要認識ふ今理解ござ', '今回震災事故力安全性国民信頼揺現実厳く受けめる必要', '今回福島事故教訓生安全第一主義っ対処全関係者安全性向上終わり意識緊張感取り組く重要考り', '今回事故踏まる安全性高める最大限努力払っ', '今回事故経験踏ま将来向け力安全面取組国際協力含め一層強化必要ろ考り']","['こ取組ＩＡＥＡ力安全行動計画実施資是非引続ま我国ま国際的ルール枠組み強化積極的貢献考り', '今回事故踏まる安全性高める最大限努力払っ', 'そみま力安全教育徹底最重要思っり']"
57,13,57_茂木国務大臣ま一点ぜひ御理解思っりま既存安全性審査最優先ま政府現段階新増設想定こ前提事業者まざま制度的要請応る必要ござ_管理力政策ま経済産業省実施り安全性等ま警察庁よく協議ま治安出動発動要件手続的び緩和まけど第一義的警察庁責任有わけござ自衛隊速す間形対処得る今後努力まりふ思っり_現時点力損害賠償制度専門部会報告書こ現行規定維持妥当りま今山本議員御紹介り的協定結るわけふ御指摘けど少くそ道筋取ござ文部科学省ま取りあ現状維持妥当考り_情報入る可能性ま一番守ゃ自衛隊法改正随分議論りま官邸こそ力発電関係施設意見程度むる中二施設限定経緯今度防衛大綱変わりテロ危険性高まっ認識立中警護出動範囲拡大必要性防衛庁長官感じま,"['茂木国務大臣ま一点ぜひ御理解思っりま既存安全性審査最優先ま政府現段階新増設想定こ前提事業者まざま制度的要請応る必要ござ', '管理力政策ま経済産業省実施り安全性等ま警察庁よく協議ま治安出動発動要件手続的び緩和まけど第一義的警察庁責任有わけござ自衛隊速す間形対処得る今後努力まりふ思っり', '現時点力損害賠償制度専門部会報告書こ現行規定維持妥当りま今山本議員御紹介り的協定結るわけふ御指摘けど少くそ道筋取ござ文部科学省ま取りあ現状維持妥当考り', '情報入る可能性ま一番守ゃ自衛隊法改正随分議論りま官邸こそ力発電関係施設意見程度むる中二施設限定経緯今度防衛大綱変わりテロ危険性高まっ認識立中警護出動範囲拡大必要性防衛庁長官感じま', '御指摘輸出含めま現時点決まっるわけま', '先申まり福島力発電所社会状況考福島県民皆意向反対応ふっ申上げりござど段取り正式経営決定会計上手続る今御指摘視点含めまざま判断得る考', '先御指摘ござま昨年臨時国会廃案りま日', '他方抗堪性強化観点ござけど各種緊急事態ま自衛隊施設自衛隊まざま活動拠点重要役割有ござ御指摘事故ケース含めままざま事態抗堪性強化重要認識り', '今委員御指摘点ござ今力被害損害賠償法基づく枠中仕組みござそ例力事故収束資金援助るど含め全般的見直中考けけ思っり', '上まざま知見将来的通常炉ど生す結論申上げまざま知見まっくる対ま通常有効情報知見幅広く提供るる考り']","['ま先武力攻撃質問対ま神田先生御質問対ま内閣官房答差上げござけど力施設含む今話ま個別我国領土領海内施設武力攻撃等具体的リスク含め警備防衛上情報ど経済産業省基本的把握立場ふ考り', '御指摘輸出含めま現時点決まっるわけま', '先御指摘ござま昨年臨時国会廃案りま日・ヨルダン力協定ま先生御指摘りござ政府ま今次通常国会ま速承認考り']"
58,12,58_力政策力安全委員会独立的専門的機能最大限生すど安全確保万全期す国民理解協力得る最大限努力_再発防止重要性強く認識力施設立地県声重く受けめ今後力安全強化策総合的真摯検討く所存_経産省日本原燃力規制委員会ｉａｅａ指示的確踏ま再発防止策実施含め適切対応っり対応厳く指導ふ思_御指摘極め我国っ重要り力規制委員会安全性確保意味確認上極め重要テーマる御指摘りふ思,"['力政策力安全委員会独立的専門的機能最大限生すど安全確保万全期す国民理解協力得る最大限努力', '再発防止重要性強く認識力施設立地県声重く受けめ今後力安全強化策総合的真摯検討く所存', '経産省日本原燃力規制委員会ｉａｅａ指示的確踏ま再発防止策実施含め適切対応っり対応厳く指導ふ思', '御指摘極め我国っ重要り力規制委員会安全性確保意味確認上極め重要テーマる御指摘りふ思', '力規制委員会国民皆様期待応任務十分果する専門性強化必要不可欠ござま今回統合重要ステップ思っり', '力施設安全性向上国力安全規制最新安全科学的知見常取り入く必要不可欠', '力安全委員会機能強化図る今後職員増員ど体制強化図る必要考り', '力安全委員会ダブルチェック万全措置る要請今後力安全確保最大限努力払っま所存', '今後力規制庁事務局機能り多く事業者皆様国民信頼得る上非常重要思', 'そ事態陥るく力規制委員会事業者双方更る安全性向上不断追求べく努力重要認識り']","['再発防止重要性強く認識力施設立地県声重く受けめ今後力安全強化策総合的真摯検討く所存', '力政策力安全委員会独立的専門的機能最大限生すど安全確保万全期す国民理解協力得る最大限努力', '力政策力安全委員会独立的専門的機能最大限生すど安全確保万全期す国民理解協力得る最大限努力']"
59,12,59_自身総理就任直後福島第一訪問敷地逼迫立ち並ぶタンク目当際着実進め福島復興実現ａｌｐｓ処理水処分決先送り課題痛感ま_福島全体総括復興大前提力事故早期収束賠償除染岩手県宮城県テーマ前提復興っり取り組く例賠償復興必要賠償要請り_環境大臣果すべ力防災放射性物質様々取組含め政府全体けりま全る体制くるま大仕事_御案内り力損害賠償支援機構法通じ国支援トータルパッケージ賠償除染地域復興こっ中東電任く国前面出るべ部分ち前面出福島復興加速まり考り,"['自身総理就任直後福島第一訪問敷地逼迫立ち並ぶタンク目当際着実進め福島復興実現ａｌｐｓ処理水処分決先送り課題痛感ま', '福島全体総括復興大前提力事故早期収束賠償除染岩手県宮城県テーマ前提復興っり取り組く例賠償復興必要賠償要請り', '環境大臣果すべ力防災放射性物質様々取組含め政府全体けりま全る体制くるま大仕事', '御案内り力損害賠償支援機構法通じ国支援トータルパッケージ賠償除染地域復興こっ中東電任く国前面出るべ部分ち前面出福島復興加速まり考り', '富岡駅福島第一西側通る現状区間全線開通具体的時期発表大変残念', '国福島特措法定め力政策推進伴社会的責任踏ま責任持っ福島復興再生推進', '力災害大変状況受け被害地域福島こそ再生可能エネルギー日本拠点トップリーダーふ国支援けけ考りま実トウモロコシバイオマス南相馬取組現場行っりま足運状況見方話聞環境省皆相談', '以外賠償問題除染問題被災者皆帰還健康管理ままく課題解決ゃ', '今回力被災地域一ま汚染水対策ど問題帰還ど世界例取組今わけ', '事故福島オリンピック福島大く転換く改正両輪るオリンピック取り組む決意丸川大臣伺帰還困難区域復興再建福島早期創生る法案早期成立訴質問終わ']","['環境大臣果すべ力防災放射性物質様々取組含め政府全体けりま全る体制くるま大仕事', '力災害大変状況受け被害地域福島こそ再生可能エネルギー日本拠点トップリーダーふ国支援けけ考りま実トウモロコシバイオマス南相馬取組現場行っりま足運状況見方話聞環境省皆相談', 'ろろ問題ござま安倍総理ＪＲ常磐線全線開通表明浪江駅—富岡駅福島第一西側通る現状区間全線開通具体的時期発表大変残念']"
60,12,60_安全確保図っ上エネルギー政策議論方向性見据対応まり_力研究開発_国民合意策定新力長期計画基づ示基本方向沿っ改め方構想すべ_力発電所方政府エネルギー政策検討状況踏ま電力安定供給確保観点適切精査くりござ,"['安全確保図っ上エネルギー政策議論方向性見据対応まり', '力研究開発', '国民合意策定新力長期計画基づ示基本方向沿っ改め方構想すべ', '力発電所方政府エネルギー政策検討状況踏ま電力安定供給確保観点適切精査くりござ', '二月閣議決定ｇｘ基本方針エネルギー基本計画踏ま力活用く明記方針全く変更ま', '事故発生力政策初めエネルギー政策全般再考強り', '上今回表明野心的削減目標整合的る安全性大前提スリーｅバランス取り力比率新エネルギーミックス検討進め結論出まり考り', 'エネルギー需給基本政策中力明確位置づけ行べふ思', 'エネルギー基本計画力含むエネルギー源ご位置付け年内めど議論取りまめ考り', 'エネルギー基本計画力含むエネルギー源ご位置づけ年内目途議論取りまめ考り']","['上今回表明野心的削減目標整合的る安全性大前提スリーＥバランス取り力比率新エネルギーミックス検討進め結論出まり考り', '力研究開発「じゅ」安全確保図っ上エネルギー政策議論方向性見据対応まり', '力研究開発「じゅ」安全確保図っ上エネルギー政策議論方向性見据対応まり']"
61,12,61_っ空本委員御指摘り炉主任技術者核燃料取扱主任者そ資格制度っりっっく同時国際的訓練積相当レベル上げ力安全規制り得そ危機感持っ当っまり考り_まちろ規制委員会発足間力安全_現在力安全委員会安全審査指針策定作業進るわけけど根本的安全確認指針りるけっり出くる併大切ろ思っり_核セキュリティー含め安全確保組織的管理機能劣化厳く問わわけま当然まる段階思っりまっり指導まり思っり,"['っ空本委員御指摘り炉主任技術者核燃料取扱主任者そ資格制度っりっっく同時国際的訓練積相当レベル上げ力安全規制り得そ危機感持っ当っまり考り', 'まちろ規制委員会発足間力安全', '現在力安全委員会安全審査指針策定作業進るわけけど根本的安全確認指針りるけっり出くる併大切ろ思っり', '核セキュリティー含め安全確保組織的管理機能劣化厳く問わわけま当然まる段階思っりまっり指導まり思っり', '安全性っりチェック上周辺住民皆安心けそっ判断限りりま', '基本的力安全委員会ぞっちり調整御指示り低レベルこ処理高レベルこ処理まざま処理仕方安全規制りっぼっ例炉等問題りっり規制力委員会力安全委員会保安院こっぞぞ部署っり統一規制けりそ形安全性確保ふど理解り', '保安院若干欠けす徹底的ｏｊｔレベル高めく実務的訓練みっ強化ろふ思っ', '保安院職員炉等主任技術者資格り取っ技術的っわけ種書面ちろ実務ろろわりそ資格一歩踏み込技術的っり人育く大変重要ふ思っり', '保安院政治性持科学的客観的ま評価く更独立性高力安全委員会チェックくまプロセスっり踏く重要ろふ思っり', '保安院取得者り少幅広知見資格取っる必要思']","['今ちろ様々炉運転場合資格制度そっ力安全・保安院取得者り少幅広知見資格取っる必要思', 'まストレステスト含め透明性公開性下チェックっり行透明性持っ形力安全・保安院政治性持科学的客観的ま評価く更独立性高力安全委員会チェックくまプロセスっり踏く重要ろふ思っり', 'っ力安全・保安院若干欠けす徹底的ＯＪＴレベル高めく実務的訓練みっ強化ろふ思っ']"
62,12,62_そっ意味り力日本必要性ど強調強調切ぐ重みこふ思っわけ大臣御所見伺_そ根本的国民信頼取り戻す努力当然時間掛けっけわけけど現実的今力発電所ど問題り分け当面対応考け経済社会全体考る責任政府ふ思っり_脱考方国民間こ考方広っ承知りエネルギー政策根幹わるござ国民的議論必要感じり_結論的言東京電力第一日本最古タイプま早話開発アメリカ合衆国知識技術資材こっ総力投入くっ発電所りアメリカ知識能力こ最大限願アメリカ申出日本申出どっちけど力最大限使っくこ大事じゃ思,"['そっ意味り力日本必要性ど強調強調切ぐ重みこふ思っわけ大臣御所見伺', 'そ根本的国民信頼取り戻す努力当然時間掛けっけわけけど現実的今力発電所ど問題り分け当面対応考け経済社会全体考る責任政府ふ思っり', '脱考方国民間こ考方広っ承知りエネルギー政策根幹わるござ国民的議論必要感じり', '結論的言東京電力第一日本最古タイプま早話開発アメリカ合衆国知識技術資材こっ総力投入くっ発電所りアメリカ知識能力こ最大限願アメリカ申出日本申出どっちけど力最大限使っくこ大事じゃ思', '法律通りまり今回三月十一日力発電所事故契機ちろ従来新エネルギー開発大変大意味持っわけござ持意味合大くわけござ研究開発実態的支まｎｅｄｏござ機能最大限生す考り', '安全保障上観点話まけどむろ日本国力科学技術観点必要研究続けるべ思っりど国民声受けけ大事故起こ中力政策エネルギー政策ど国民前議論技術維持両立ふ考り', '認めるまそ数字一御理解ござ', '勘案まり力エネルギー頼るくエネルギー頼っどふる数字一六', '力入っり企業家ｉｐｐ買っ場合絶対力関係ぜ企業十四銭払わる議論生じる危惧わけござ御理解', '他方我国エネルギー政策ま国基本的政策ござエネルギー政策中っり力政策位置づけわけござ意味国責任当然あろ思']","['勘案まり力エネルギー頼るくエネルギー頼っどふる数字一六％認めるまそ数字一御理解ござ', '三五％力入っり企業家ＩＰＰ買っ場合絶対力関係ぜ企業十四銭払わる議論生じる危惧わけござ御理解', '一頭ま中部電力御承知浜岡力発電所けござま電力全体中力依存度一三％ぐ程度ござ意味める直ち需給大く影響出くる']"
63,11,63_我国ま相手国力政策進め際力平和利用安全重視考る中世界最高水準技術っ力平和利用安全貢献く大変大重要責務考り_岸田国務大臣現政権基本的考方福島第一事故経験我国こ貴重経験知見国際社会共有力平和利用貢献我国責務考方基づ具体的相手国要請相手国力政策国際的議論こっ勘案相手国協力考くこっ考方立っ_岸田国務大臣御指摘我国トルコ力平和利用安全まっりアドバイス行貢献く大変重要考_岸田国務大臣御指摘我国ま国際社会力平和利用貢献当っり責任対応け考り,"['我国ま相手国力政策進め際力平和利用安全重視考る中世界最高水準技術っ力平和利用安全貢献く大変大重要責務考り', '岸田国務大臣現政権基本的考方福島第一事故経験我国こ貴重経験知見国際社会共有力平和利用貢献我国責務考方基づ具体的相手国要請相手国力政策国際的議論こっ勘案相手国協力考くこっ考方立っ', '岸田国務大臣御指摘我国トルコ力平和利用安全まっりアドバイス行貢献く大変重要考', '岸田国務大臣御指摘我国ま国際社会力平和利用貢献当っり責任対応け考り', '岸田国務大臣先申上げま我国ま核平和利用福島第一貴重経験知見国際社会っり共有国際的核安全貢献けけ考り', '岸田国務大臣ま福島第一経験我国こ事故通じ得経験知見国際社会っり共有力平和利用安全性貢献くこ我国基本的姿勢当然相手国力政策核不拡散観点相手国要請等具体的そっ諸点勘案対応くる存じ', '渡海国務大臣委員御指摘最近力世界的見直状況ふ認識り', '力損害賠償条約加盟効率的安定的力賠償スキーム国際的作っく大変有意義思っり加盟今前向作業進め', '先政府参考人答弁まあく安全性確保ま当該立地国責任持っ行国際的共通理解思っり', 'インド力協力平和利用協力考る際まインド力平和利用国際的責任っり果わけりま']","['○国務大臣（岸田文雄君）インド力協力平和利用協力考る際まインド力平和利用国際的責任っり果わけりま', '○国務大臣（岸田文雄君）力損害賠償条約加盟効率的安定的力賠償スキーム国際的作っく大変有意義思っり加盟今前向作業進め', '○国務大臣（岸田文雄君）ま国会力協定御議論わけ今後協定締結仮具体的力協定事案進むこ案件進む中御指摘力安全確認我国体制っり整け考り']"
64,11,64_更る力安全不断取組必要_推進大前提電力供給大前提範囲安全考わけね_力引続安全最優先社会的信頼回復必要_力利用当っ安全確保大前提安全追求妥協許ま,"['更る力安全不断取組必要', '推進大前提電力供給大前提範囲安全考わけね', '力引続安全最優先社会的信頼回復必要', '力利用当っ安全確保大前提安全追求妥協許ま', '力利用当っ安全性最優先変わりま', '力利用当っる事情安全性全優先当然', '力るり安全性最優先課題ふ思', '力まる事情安全性重視まり', '上力利用当っ安全性最優先変わりま', '一方ま安全性あゆる事情優先']","['上力利用当っ安全性最優先変わりま', '更る力安全不断取組必要', '力利用当っ安全確保大前提安全追求妥協許ま']"
65,11,65_ま今後高速炉開発方針策定切り離現時点_ま力機構改革中運転管理体制整克服すべ課題一着実取り組上高速増殖炉開発成果取りまめ廃棄物減容有害度低減研究開発どじゅ研究計画示研究着実取り組む重要考り_現在火力発電依存度高まっ関連ま地元新潟東港火力非常大発電所ござオペレーション上相当従来比べ無理例見受け停止火力発電所オペレーション上ど負担っ簡潔問題点教思_現在力政策大綱ぞ大綱策定委員会小委員会議論り議論まっりっエネルギー政策全体方向性出す当面大役割考り,"['ま今後高速炉開発方針策定切り離現時点', 'ま力機構改革中運転管理体制整克服すべ課題一着実取り組上高速増殖炉開発成果取りまめ廃棄物減容有害度低減研究開発どじゅ研究計画示研究着実取り組む重要考り', '現在火力発電依存度高まっ関連ま地元新潟東港火力非常大発電所ござオペレーション上相当従来比べ無理例見受け停止火力発電所オペレーション上ど負担っ簡潔問題点教思', '現在力政策大綱ぞ大綱策定委員会小委員会議論り議論まっりっエネルギー政策全体方向性出す当面大役割考り', '決めわけま', '新研究計画本年夏めど策定エネルギー政策力政策検討中', '将来どくどく合わ交付金在り方見直必要ろふ思っり', '第三回前回エネルギー基本計画高速増殖炉ま御指摘形記述りま震災以降力政策見直必要中当初スケジュールどり開発進める困難状況考り', '力委員会新力政策大綱まめるべく力事故中断挟十五回議論重ね力政策全体中長期的方向性夏めど取りまめる目指引続精力的取り組む期待', '位置付け明確化まり考り']","['○国務大臣（下村博文君）「じゅ」ま力機構改革中運転管理体制整克服すべ課題一着実取り組上高速増殖炉開発成果取りまめ廃棄物減容有害度低減研究開発どじゅ研究計画示研究着実取り組む重要考り', 'ま今後高速炉開発方針策定切り離現時点「じゅ」決めわけま', '上現在検討進め「じゅ」新研究計画本年夏めど策定エネルギー政策力政策検討中「じゅ」位置付け明確化まり考り']"
66,11,66_細野国務大臣御指摘地球温暖化対策基本法案第十六条ござ環境省推進立場立条文確矛盾ふ考り_細野国務大臣今江田委員御指摘まり方向性国会事故調今回御審議ま力規制委員会設置法方向性同じくふ考り_立憲民主党ど昨年提案わゆるゼロ法案昨年通常国会経済産業委員会審議すべ政府提出法案くわ審議応じま_稼働期間ま四十年基本力規制委員会基本的考方ま当然尊重けけ考り,"['細野国務大臣御指摘地球温暖化対策基本法案第十六条ござ環境省推進立場立条文確矛盾ふ考り', '細野国務大臣今江田委員御指摘まり方向性国会事故調今回御審議ま力規制委員会設置法方向性同じくふ考り', '立憲民主党ど昨年提案わゆるゼロ法案昨年通常国会経済産業委員会審議すべ政府提出法案くわ審議応じま', '稼働期間ま四十年基本力規制委員会基本的考方ま当然尊重けけ考り', '柴山議員今ど第十一条第四項イメージけどアメリカスリーマイルアイランド事故反省緊急時ｎｒｃ委員長単独ｎｒｃ権限行使る制度改正行わ承知', '枝野国務大臣御指摘四十年運転制限制法定り厳格適用く依存社会実現向け原則ふ思っり', '枝野国務大臣例規制委員会稼働認める不確定要因', '枝野国務大臣今度間国会成立力規制委員会設置法今保安院答る立場上難答炉等規制法改正決めり', '国務大臣力基本法改正力利用基本的考方踏まふ承知り', 'ま規制委員会ま申請行わま各炉安全性チェックっり速行っく安全性確保上重要考り']","['○国務大臣（茂木敏充君）稼働期間ま四十年基本力規制委員会基本的考方ま当然尊重けけ考り', '○国務大臣（茂木敏充君）ま規制委員会ま申請行わま各炉安全性チェックっり速行っく安全性確保上重要考り', '○国務大臣（茂木敏充君）まぞ当然新規制基準適合上判断炉設置者事業者判断る思っり']"
67,11,67_絶対事故起こちゃけ事故起こ事業者自体る緊張感持っゃけ中周辺住ま皆安心ける万一場合整備ゃ思っり_細野補佐官大変優秀人材助けくまっわけござ改め力事故恐ろ申本当深く心刻みま_正直言ま力安全規制信頼り失墜り中こそ事故収束けりまわ大量燃料置わけ安全規制けりま_将来考事故原因じめ社会全体根絶けりま,"['絶対事故起こちゃけ事故起こ事業者自体る緊張感持っゃけ中周辺住ま皆安心ける万一場合整備ゃ思っり', '細野補佐官大変優秀人材助けくまっわけござ改め力事故恐ろ申本当深く心刻みま', '正直言ま力安全規制信頼り失墜り中こそ事故収束けりまわ大量燃料置わけ安全規制けりま', '将来考事故原因じめ社会全体根絶けりま', '委員大学研究室学力専門家承っりけどみぞ仕事誇り持っ仕事責任けっ日本国民元来そ思っり三菱三菱危判断ま', '今回事故大く傷けわけま安全性り世界一安全性持っ力システムけけそ思っり', '今回事故り反省すそ力技術過信慢心り非常大反省材料っり心留めけ思っり', '万一テロリストねわ同じ混乱りまそっ備含めるべ声実事故受けり力世界国際社会広っり', 'そ課題一一克服東京電力任くま政府っり体制くっ向っプロセスり抜く覚悟必要ま政治家命懸けるべテーマふ思っり', 'そっ日本シビア状況乗り越り切る中他国安全そっるく一番大事思']","['正直言ま力安全規制信頼り失墜り中こそ事故収束けりまわ大量燃料置わけ安全規制けりま', '万一テロリストねわ同じ混乱りまそっ備含めるべ声実事故受けり力世界国際社会広っり', 'あ申上げる会計制度意味神話事故起こ前提立っく部分そ反省必要思っり']"
68,10,68_電力安定供給賠償続けけりま_関東中心電力安定供給確実っわゃけ破綻べ世中声くまくま賠償電力安定供給三点考実質一時国有化スキーム選択ま_費用負担ま先上田長官方話掛り費用民間捻出るスキーム作っり_総合事業計画柏崎刈羽問題けく賠償電力安定供給全体的考東電決定理解り,"['電力安定供給賠償続けけりま', '関東中心電力安定供給確実っわゃけ破綻べ世中声くまくま賠償電力安定供給三点考実質一時国有化スキーム選択ま', '費用負担ま先上田長官方話掛り費用民間捻出るスキーム作っり', '総合事業計画柏崎刈羽問題けく賠償電力安定供給全体的考東電決定理解り', '汚染水対策電力安定供給ど確実今時点実施くべ考る', '政府東京電力対ま総合特別事業計画基づ非連続経営改革進め十分利益出す賠償必要資金捻出るっり指導ふ考り', '支援スキーム国資金支援相当額電力会社負担金全額回収ど国財政力発電無制限コスト掛るわけ考り', '以上そ勘案国民生活悪影響負担及東電引続民間企業損害賠償汚染水対策電力安定供給ど確実実施くべそ考ござ', '上前向投資費用論点けどま費用福島責任果く観点東京電力グループ全体責任負っ', 'っ対応くっぱり復興再生大前提るどけ掛るろっり責務先大臣話東電改革具体策費用係る制度整備検討進める費用一定規模感必要']","['総合事業計画柏崎刈羽問題けく賠償電力安定供給全体的考東電決定理解り', '電力安定供給賠償続けけりま', 'こ総合的勘案ま東電引続民間企業賠償・汚染水対策電力安定供給ど確実今時点実施くべ考る']"
69,10,69_面国民疑念不信招く事態起力規制安全信頼非常大く傷けるりっりっく必要ふ思っり_核セキュリティー考方っり核セキュリティー文化力取り扱事業者っり持っこ観点ふ思_当初力規制組織くる一緒考当面り規制安全っりる特化一元化注力すべ判断至りま_力行政信頼回復くこふ考り力規制庁国民信頼る組織る極め重要思,"['面国民疑念不信招く事態起力規制安全信頼非常大く傷けるりっりっく必要ふ思っり', '核セキュリティー考方っり核セキュリティー文化力取り扱事業者っり持っこ観点ふ思', '当初力規制組織くる一緒考当面り規制安全っりる特化一元化注力すべ判断至りま', '力行政信頼回復くこふ考り力規制庁国民信頼る組織る極め重要思', 'り法的根拠基づああ規制る体制くけ思っ', 'り力安全厳格性っり確保思ふわ組織今まり考り', 'まりっ全安全以上考方く随時安全性高めっこそ不断努力く力規制安全考方けふ思っり', 'っ大飯稼働続けるそ含め規制組織っり厳く見く必要考り', 'ちろ力規制組織安全向関与わけけどそ事項調査る少く本来業務ふ位置づけりまっり目行届難ふ考', 'そっ役割担力特殊性考力安全機関一元的担べ考り']","['面国民疑念不信招く事態起力規制安全信頼非常大く傷けるりっりっく必要ふ思っり', 'っ大飯稼働続けるそ含め規制組織っり厳く見く必要考り', '力行政信頼回復くこふ考り力規制庁国民信頼る組織る極め重要思']"
